framenr,timecode,total_num_of_tracked_features,total_total_horizontal_velocity,total_total_vertical_velocity,total_length_sum_vvec,total_length_sum_avec,grosshead_num_of_tracked_features,grosshead_total_horizontal_velocity,grosshead_total_vertical_velocity,grosshead_length_sum_vvec,grosshead_length_sum_avec,grosslefthand_num_of_tracked_features,grosslefthand_total_horizontal_velocity,grosslefthand_total_vertical_velocity,grosslefthand_length_sum_vvec,grosslefthand_length_sum_avec,grossrighthand_num_of_tracked_features,grossrighthand_total_horizontal_velocity,grossrighthand_total_vertical_velocity,grossrighthand_length_sum_vvec,grossrighthand_length_sum_avec,nethead_num_of_tracked_features,nethead_total_horizontal_velocity,nethead_total_vertical_velocity,nethead_length_sum_vvec,nethead_length_sum_avec,netlefthand_num_of_tracked_features,netlefthand_total_horizontal_velocity,netlefthand_total_vertical_velocity,netlefthand_length_sum_vvec,netlefthand_length_sum_avec,netrighthand_num_of_tracked_features,netrighthand_total_horizontal_velocity,netrighthand_total_vertical_velocity,netrighthand_length_sum_vvec,netrighthand_length_sum_avec,overlapping_left_hand_head,overlapping_right_hand_head,overlapping_left_right_hand,head_x_velocity,head_y_velocity,head_velocity_magnitude,lefthand_x_velocity,lefthand_y_velocity,lefthand_velocity_magnitude,righthand_x_velocity,righthand_y_velocity,righthand_velocity_magnitude,orientation_head_theta,orientation_head_omega,orientation_lefthand_theta,orientation_lefthand_omega,orientation_righthand_theta,orientation_righthand_omega,lefthand_x_position,lefthand_y_position,righthand_x_position,righthand_y_position,nose_x_position,nose_y_position,lefthand_x_position_hum,lefthand_y_position_hum,righthand_x_position_hum,righthand_y_position_hum,nose_x_position_hum,nose_y_position_hum,lefthand_x_position_hand,lefthand_y_position_hand,righthand_x_position_hand,righthand_y_position_hand,handcenter_x_position_hum,handcenter_y_position_hum,leftshoulder_x_position,leftshoulder_y_position,rightshoulder_x_position,rightshoulder_y_position,neck_x_position,neck_y_position
65,2600,477,28.385971069335938,123.37718200683594,126.6005228800304,94.416295402443325,462,38.37451171875,114.674560546875,120.92500976337104,77.969853528898,402,-23.030929565429688,73.972930908203125,77.475274919148092,82.320941658827749,416,-33.103530883789062,82.95904541015625,89.31991363821588,104.64038193306018,61,61.489501953125,40.418094635009766,73.583838064944459,91.698217922579772,0,0,0,0,0,14,-10.072601318359375,8.9861106872558594,13.498425189711169,23.284741859588575,0,0,5,4.3959960402122817,-2.3326801245017279,4.9765628448566241,-1.0740233061458753,6.2283234713323736,6.3202483594946059,-17.667565652221555,5.3531067145798943,18.460732043265217,2.7805799153856876,-0.035843028641434627,-0.52653170487264001,-2.1713406182111696,2.0397516561434959,2.0781948547034488,317.43766978833668,242.41879434867008,359.87615636792873,230.33306218127046,-1,-1,-0.18493406795396761,0.042607441599515211,-0.026581506089818175,-0.0024885739504833452,-1.3731343283582089,-0.86567164179104472,-0.079176280932074711,0.022548007774999278,0.079176280932074725,-0.022548007774999278,-0.1057577870218929,0.020059433824515933,238,275,506,274,367,231
66,2640,474,114.11087036132812,236.39859008789062,262.49873167343566,450.388296041042,460,128.24171447753906,237.0545654296875,269.51958059331542,452.41523129371291,403,43.438644409179688,144.04547119140625,150.45269555199536,380.84190436364827,416,29.259994506835938,143.57638549804688,146.52755969858993,378.65665170457959,58,84.850875854492188,92.822219848632812,125.76023072061521,73.152577705944566,0,0,0,0,0,13,-14.17864990234375,-0.46907806396484375,14.186407130888547,10.000115433646947,0,0,0,10.792080415103072,8.4419230824310461,13.701644609890208,16.430828974966829,16.631970933422792,23.379362650312565,8.645980262715824,21.845953818566926,23.494652007344786,2.7436661289842457,-0.20062311435411195,-2.8330626242399921,1.3323709109573838,1.2143170469678151,0.22059856340657236,311.18889874224578,232.85965389172753,371.35896735201283,217.51332264510862,-1,-1,-0.2082503778274411,0.0069390070586848223,0.016264803552286662,-0.050323422966012624,-1.3731343283582089,-0.86567164179104472,-0.11225759068986388,0.028631215012348721,0.11225759068986388,-0.028631215012348724,-0.095992787137577223,-0.021692207953663899,238,275,506,274,367,231
67,2680,476,96.819091796875,689.58502197265625,696.34864763665655,214.30821989839069,462,96.52490234375,693.00445556640625,699.69438486196361,214.57343772895152,407,44.600372314453125,581.57135009765625,583.27903139492207,140.38332045821952,420,44.981231689453125,578.29931640625,580.04604175895929,140.18172577486104,56,51.837860107421875,111.28594970703125,122.76695949119424,76.540113926302183,0,0,0,0,0,13,0.380859375,-3.2720260620117188,3.2941172435129427,1.1535244485690088,36,2,27,7.6829910585042853,22.484971207672615,23.761361110317804,11.006103132611912,33.404719635978665,35.171147267668545,22.834535044395921,39.065455242386165,45.249594296398087,2.3793336866774637,-0.56507406252668424,2.1382101170421275,0.77372822160183219,2.4809487829566406,-1.8502678594661464,350.29932773827034,275.68273621551566,377.16811689336038,274.02496981840432,-1,-1,-0.062315941275110691,0.16672662766983457,0.037940734676717824,0.16054093215822504,-1.3731343283582089,-0.86567164179104472,-0.050128337975914261,0.0030928477558047618,0.050128337975914261,-0.0030928477558047618,-0.012187603299196433,0.1636337799140298,238,275,506,274,367,231
68,2720,488,-1.89422607421875,988.9166259765625,988.91844012804654,334.26560618588377,419,29.664764404296875,-200.2236328125,202.4092423378865,62.823442745879255,69,-31.558990478515625,1189.1400146484375,1189.5587183145308,281.04094971452213,69,-31.558990478515625,1189.1400146484375,1189.5587183145308,281.04094971452213,419,29.664764404296875,-200.2236328125,202.4092423378865,62.823442745879255,0,0,0,0,0,0,0,0,0,0,0,0,1,-2.332803376679351,16.343461380368382,16.509109651517836,-1.3416805320180742,43.579644069073368,43.60029224485907,-2.4999999999999147,40.999999999999943,41.076148797081686,1.6135180039308772,-0.30409767268693932,-1.2856061810363277,-1.6633430794246511,-2.4862186719644779,5.1958437552457326e-14,333.20110500746961,299.66909316368486,417.02803744080467,295.64423312988094,-1,-1,-0.1261152798228746,0.25622795956598832,0.18667178149553978,0.24120982511149605,-1.3731343283582089,-0.86567164179104472,-0.15639353065920719,0.0075090672272461467,0.15639353065920719,-0.007509067227246119,0.030278250836332593,0.24871889233874217,238,275,506,274,367,231
69,2760,490,185.41975402832031,1310.13134765625,1323.1873009122723,412.74213705137856,424,18.949066162109375,-152.096435546875,153.27228325591258,42.966453828714663,66,166.47068786621094,1462.227783203125,1471.6733944356588,384.14558437526125,66,166.47068786621094,1462.227783203125,1471.6733944356588,384.14558437526125,424,18.949066162109375,-152.096435546875,153.27228325591258,42.966453828714663,0,0,0,0,0,0,0,0,0,0,0,2,8,-1.0257703340442106,2.1746934595162983,2.4044742504481387,5.9053538752878865,27.011659823706083,27.649646848088221,-23.42996027372206,25.190368344261572,34.402292013000661,1.7711383413035851,0.0057327538018964175,-1.1884760418071745,1.5011330847881448,2.4809487829567445,2.483583727460561,347.61596667423419,362.8420243536624,372.16811689336055,356.0249698184042,-1,-1,-0.072328482558827664,0.49194785206590447,0.019284018258808013,0.46651108141195596,-1.3731343283582089,-0.86567164179104472,-0.04580625040881784,0.01271838532697428,0.045806250408817833,-0.012718385326974224,-0.026522232150009824,0.47922946673893019,238,275,506,274,367,231
70,2800,481,30.961944580078125,-110.13890838623047,114.40813411943356,34.499993220747939,429,27.30206298828125,-147.2769775390625,149.78621684406613,37.89849068233984,52,3.659881591796875,37.138031005859375,37.317932422069497,3.9272198242803871,52,3.659881591796875,37.138031005859375,37.317932422069497,3.9272198242803871,429,27.30206298828125,-147.2769775390625,149.78621684406613,37.89849068233984,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15402600385169762,0.75184794277738831,0.7674629234830268,-3.1915321413725053,28.720413253512646,28.897197353064513,16.825033595331831,3.8753006599472144,17.26556430265261,1.62498351153467,-0.078528667957361908,1.7166599885399616,1.4057742844107843,2.4809487829566441,-2.1850048152396209,345.01181275804538,353.69241281109703,370.16811689336055,346.02496981840409,-1,-1,-0.082045474783412758,0.45780751048916801,0.011821331691643835,0.42919764857613463,-1.3731343283582089,-0.86567164179104472,-0.046933403237528294,0.014304930956516693,0.046933403237528301,-0.014304930956516693,-0.035112071545884464,0.44350257953265132,238,275,506,274,367,231
71,2840,436,53.309234619140625,-141.05276489257812,150.79044061053571,44.265851619856043,434,50.041000366210938,-182.19589233398438,188.94296732354965,47.937620343142115,0,0,0,0,0,2,3.2682342529296875,41.14312744140625,41.272730595295229,4.1225150748864117,434,50.041000366210938,-182.19589233398438,188.94296732354965,47.937620343142115,0,0,0,0,0,2,3.2682342529296875,41.14312744140625,41.272730595295229,4.1225150748864117,0,0,1,-9.5003717140974118,-24.617415310774078,26.387008153429523,2.7197495480790508,-78.310752554260858,78.357967069207135,7.6150957947124027,-83.41247675695773,83.759363432947964,1.6140810053888612,0.55314137252045747,1.623072527014394,0.60840704812495428,-1.8890608475224975,-0.61038417465696482,341.23290239148918,420.28285086068769,405.81818408402421,363.77557113829863,-1,-1,-0.096145886598920982,0.70627929425629732,0.14484397046277689,0.49543123559066654,-1.3731343283582089,-0.86567164179104472,-0.12049492853084894,0.10542402933281536,0.12049492853084894,-0.10542402933281542,0.024349041931927953,0.60085526492348196,238,275,506,274,367,231
72,2880,439,77.881927490234375,-146.31658935546875,165.75324717848213,61.840901040669934,437,72.419082641601562,-230.63998413085938,241.74227145978045,58.75624498436278,10,0,0,0,0,12,5.4628448486328125,84.323394775390625,84.500163196804593,4.0847006835035993,427,72.419082641601562,-230.63998413085938,241.74227145978045,58.75624498436278,0,0,0,0,0,2,5.4628448486328125,84.323394775390625,84.500163196804593,4.0847006835035993,0,0,0,0.76783418782420654,1.0162254999484048,1.2736889756675467,35.884765528711995,5.5269845974370639,36.307904866446691,3.1943200500134594,36.171232495098451,36.312005463708338,2.731266256575585,-0.0064523373301798026,2.9334740847898702,-0.043113661632595113,1.2601804336427145,0.092056810372944109,350.45131185420348,197.07090770257531,385.39830848278535,179.20001630448863,-1,-1,-0.061748836364912379,-0.12660109066203243,0.068650404786512506,-0.19328352125190809,-1.3731343283582089,-0.86567164179104472,-0.065199620575712436,0.033341215294937832,0.065199620575712436,-0.033341215294937832,0.0034507842108000633,-0.15994230595697026,238,275,506,274,367,231
73,2920,441,81.381454467773438,-248.6734619140625,261.65135541711794,22.550216280839404,439,81.381454467773438,-248.6734619140625,261.65135541711794,22.550216280839404,0,0,0,0,0,2,0,0,0,0,439,81.381454467773438,-248.6734619140625,261.65135541711794,22.550216280839404,0,0,0,0,0,2,0,0,0,0,0,0,3,0.084462637439173704,-1.6005339303414345,1.602760992567944,-0.037702292410727978,0.28597294863446621,0.28844755191146115,-11.587397122325228,7.0056936114413162,13.540587692115164,1.6011763307285016,0.012629068220424866,1.5368452037492037,-0.040529231725632942,-1.7049472267766093,0.42728407938458879,413.00243344891317,431.33682005556182,412.20682418405113,436.11803612849553,-1,-1,0.1716508710780342,0.74752544796851428,0.16868217979123556,0.76536580644961016,-1.3731343283582089,-0.86567164179104472,0.0014843456433993041,-0.0089201792405479985,-0.0014843456433993318,0.0089201792405478875,0.1701665254346349,0.75644562720906228,238,275,506,274,367,231
74,2960,443,55.693939208984375,-238.64445495605469,245.05711731326323,41.945418037600888,443,55.693939208984375,-238.64445495605469,245.05711731326323,41.945418037600888,9,0,0,0,0,9,0,0,0,0,434,55.693939208984375,-238.64445495605469,245.05711731326323,41.945418037600888,0,0,0,0,0,0,0,0,0,0,0,0,13,-12.962002163086026,-27.564329173731224,30.459903855292403,-32.184655209164873,-116.74337480147436,121.09858624678631,-12.361849841400726,-123.10201984470534,123.72114864220896,2.7565243930164347,0.58148568830848446,2.8524156213386043,0.60068262104823544,2.1147485924118921,1.3028362845630359,350.37590726938203,197.64285359984424,362.2235142381349,193.21140352737126,-1,-1,-0.062030196756037215,-0.12446696417968565,-0.017822708066660833,-0.14100222564413709,-1.3731343283582089,-0.86567164179104472,-0.022103744344688189,0.0082676307322257087,0.022103744344688193,-0.0082676307322257225,-0.039926452411349025,-0.13273459491191136,238,275,506,274,367,231
75,3000,454,7.1291656494140625,-188.99305725097656,189.12747207089637,112.02984814425204,454,7.1291656494140625,-188.99305725097656,189.12747207089637,112.02984814425204,24,-0.197052001953125,-3.778350830078125,3.7834857587449422,2.3559098898662927,24,-0.197052001953125,-3.778350830078125,3.7834857587449422,2.3559098898662927,430,7.3262176513671875,-185.2147216796875,185.35956029285165,109.70359756004224,0,0,0,0,0,0,0,0,0,0,0,0,1,9.4140629509869882,25.002720537435856,26.716298686724226,24.17518772559103,146.00860081231582,147.99645675737565,25.470921645285188,154.81506027510966,156.89636942085721,2.7641477073454706,-0.60038538029258048,2.7382104458456746,-0.05938237470751484,0.90072534234946244,0.11617227061736601,348.63312303058342,197.8500704526131,387.48312450124968,189.91399643908485,-1,-1,-0.068533123020211126,-0.12369376696786158,0.076429569034513714,-0.15330598343625054,-1.3731343283582089,-0.86567164179104472,-0.07248134602736242,0.014806108234194482,0.07248134602736242,-0.014806108234194482,0.0039482230071512942,-0.13849987520205606,238,275,506,274,367,231
76,3040,453,-27.308456420898438,-113.99192810058594,117.2173684407787,60.612144474460941,453,-27.308456420898438,-113.99192810058594,117.2173684407787,60.612144474460941,0,0,0,0,0,0,0,0,0,0,453,-27.308456420898438,-113.99192810058594,117.2173684407787,60.612144474460941,0,0,0,0,0,0,0,0,0,0,155,0,0,2.5871214981564776,0.39722864770496358,2.6174392533124684,-0.030936199275942045,0.15115795334618554,0.15429120287770265,0.45609066280920274,-0.30043935418505896,0.54615244963734544,1.5557536324312737,-0.011838801915890373,2.7336508719235746,0.0048986393037855347,2.3470931336466241,0.020890121188738897,398.72628272056409,489.66005522447585,413.16535752870527,502.84152407759058,-1,-1,0.1183816519424033,0.9651494597928203,0.17225879674890027,1.0143340450656364,-1.3731343283582089,-0.86567164179104472,-0.026938572403248484,-0.024592292636408053,0.026938572403248484,0.024592292636408053,0.14532022434565178,0.98974175242922835,238,275,506,274,367,231
77,3080,456,-42.842498779296875,-81.367408752441406,91.957245004082921,21.516272833283821,456,-42.842498779296875,-81.367408752441406,91.957245004082921,21.516272833283821,6,0,0,0,0,6,0,0,0,0,450,-42.842498779296875,-81.367408752441406,91.957245004082921,21.516272833283821,0,0,0,0,0,0,0,0,0,0,0,0,0,-12.434305771899091,-21.445461283605134,24.78950926693971,-25.941899317268934,-146.29142888226744,148.57376721549073,-13.596743136264763,-156.15264046380315,156.74348008045291,2.7404701035136898,0.57830484148639405,2.7480077244532457,0.1324931648646257,0.94250558472694024,-0.88647566718798587,348.57125063203154,198.15238635930547,388.39530582686808,189.31311773071474,-1,-1,-0.068763990178986809,-0.12256572253990497,0.079833230697268956,-0.15554806816897487,-1.3731343283582089,-0.86567164179104472,-0.074298610438127882,0.016491172814534966,0.074298610438127882,-0.016491172814534938,0.0055346202591410737,-0.13905689535443994,238,275,506,274,367,231
78,3120,456,-52.799026489257812,-54.607215881347656,75.95844406335253,47.923079318161136,456,-52.799026489257812,-54.607215881347656,75.95844406335253,47.923079318161136,11,-0.8924713134765625,-1.0340461730957031,1.365926986874646,0.37820911373684102,11,-0.8924713134765625,-1.0340461730957031,1.365926986874646,0.37820911373684102,445,-51.90655517578125,-53.573169708251953,74.594738305094864,48.243655424960686,0,0,0,0,0,0,0,0,0,0,0,0,1,-2.1599511160823965,-1.0434445746154353,2.398784151223277,-2.7089416628475647,-0.8426364357578251,2.8369704079489408,-3.6284991996224392,2.7635793571161997,4.5610719468935663,2.7123633154040618,0.039617380229437726,2.998637201652826,-1.6658694049220897,0.57414179927065223,-0.09327279437737318,346.84248408602622,197.07719745994098,385.97187125617575,190.53624314998424,-1,-1,-0.075214611619305149,-0.1265776214181307,0.070790564388715463,-0.15098416735080505,-1.3731343283582089,-0.86567164179104472,-0.073002588004010299,0.012203272966337192,0.073002588004010299,-0.012203272966337164,-0.0022120236152948433,-0.13878089438446789,238,275,506,274,367,231
79,3160,456,-38.019973754882812,20.003406524658203,42.961083283743164,105.66428262968037,456,-38.019973754882812,20.003406524658203,42.961083283743164,105.66428262968037,15,-1.034576416015625,-0.53454208374023438,1.1645100256610448,1.7988199333228061,15,-1.034576416015625,-0.53454208374023438,1.1645100256610448,1.7988199333228061,441,-36.985397338867188,20.537948608398438,42.305164570712869,103.88156266597325,0,0,0,0,0,0,0,0,0,0,0,0,1,1.9813124958606352,-3.8445545852843068,4.3250663770032576,0.79318493544704438,0.34348144721400331,0.86436210375071287,-5.4690069072917993,-2.9781208442597489,6.2272979947180795,2.8197048639725653,-0.016772423721487906,-0.58373108539093377,-0.097249997072037742,0.75595999597219388,0.75851104193466989,343.15336730633641,196.46711348778982,381.1383074276232,194.84027644494714,-1,-1,-0.088979972737550719,-0.12885405415003801,0.052754878461280609,-0.13492434162333158,-1.3731343283582089,-0.86567164179104472,-0.070867425599415668,0.0030351437366467893,0.070867425599415668,-0.0030351437366467893,-0.018112547138135055,-0.13188919788668479,238,275,506,274,367,231
80,3200,464,-22.61846923828125,104.29940795898438,106.72376329233208,69.893441059286786,464,-22.61846923828125,104.29940795898438,106.72376329233208,69.893441059286786,25,-1.191436767578125,1.0843372344970703,1.610996216399581,2.4777602980271327,25,-1.191436767578125,1.0843372344970703,1.610996216399581,2.4777602980271327,439,-21.427032470703125,103.21506500244141,105.41568841476477,67.448550128526961,0,0,0,0,0,0,0,0,0,0,0,59,4,0.12236201611585784,3.5321149531752951,3.5342337932616248,0.291130573492552,0.080020307566641691,0.30192757483403559,-1.3132247220071349,-6.8702378524072287,6.9946213134908026,2.678818467961086,-0.05784510850018032,2.8041372075087505,1.6425926384576435,2.0911638831399921,0.55530151520940418,348.42885395692031,197.76416035436898,375.03385744159215,184.58000146146475,-1,-1,-0.069295321056267511,-0.12401432703593664,0.029977080005940848,-0.17320894977065393,-1.3731343283582089,-0.86567164179104472,-0.04963620053110418,0.02459731136735864,0.04963620053110418,-0.024597311367358654,-0.019659120525163332,-0.14861163840329528,238,275,506,274,367,231
81,3240,460,-32.357391357421875,168.49234008789062,171.5711789425915,59.414755501881906,460,-32.357391357421875,168.49234008789062,171.5711789425915,59.414755501881906,28,-2.5576629638671875,5.1793136596679688,5.776411500400668,2.2300634904450964,28,-2.5576629638671875,5.1793136596679688,5.776411500400668,2.2300634904450964,432,-29.799728393554688,163.31301879882812,166.00953563430028,57.337874598489016,0,0,0,0,0,0,0,0,0,0,0,89,0,-1.1179236316541505,2.9015475949408227,3.1094584242143646,-0.80078891701555222,-0.069343351869321168,0.80378566176774602,3.0666153764562694,5.2041142557561386,6.0404416274045971,2.7040146469722046,0.029065915424020483,2.7014541915243533,-0.076685629708522329,1.8665630263910022,-1.0398755069477916,343.73562845332151,196.6271541029231,378.51185798360893,181.09980074013268,-1,-1,-0.086807356517457052,-0.12825688767566007,0.042954693968690054,-0.18619477335771389,-1.3731343283582089,-0.86567164179104472,-0.064881025243073556,0.028968942841026912,0.064881025243073556,-0.028968942841026912,-0.021926331274383499,-0.15722583051668698,238,275,506,274,367,231
82,3280,461,-60.932266235351562,176.62109375,186.83616305742862,57.769901134503236,461,-60.932266235351562,176.62109375,186.83616305742862,57.769901134503236,32,-3.9276275634765625,6.5172214508056641,7.6092334512894482,3.0816635943371806,32,-3.9276275634765625,6.5172214508056641,7.6092334512894482,3.0816635943371806,429,-57.004638671875,170.1038818359375,179.40139198391304,54.859708715137785,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.12107958409083608,0.75187156986427084,0.76155835183771237,0.88004939684273609,0.28076651416735388,0.92375146893574711,1.3084778665462693,-2.2759998792923426,2.6253170813789777,2.736950298809127,-0.038492182606794767,2.6507659480917058,0.2158584822486036,0.011412869244408763,-0.18101925477209768,346.8272761228892,197.62547365063034,381.16708819450469,194.98822997297702,-1,-1,-0.075271357750413423,-0.12453181473645396,0.052862269382480169,-0.13437227622023498,-1.3731343283582089,-0.86567164179104472,-0.064066813566446792,0.004920230741890505,0.064066813566446792,-0.0049202307418905189,-0.011204544183966627,-0.12945204547834446,238,275,506,274,367,231
83,3320,464,-78.262680053710938,170.28662109375,187.41019292641451,28.378078570577244,464,-78.262680053710938,170.28662109375,187.41019292641451,28.378078570577244,36,-5.55560302734375,7.7455101013183594,9.5319280173035175,2.7853853642164279,36,-5.55560302734375,7.7455101013183594,9.5319280173035175,2.7853853642164279,428,-72.707077026367188,162.54116821289062,178.0616477901103,25.7602996890299,0,0,0,0,0,0,0,0,0,0,0,81,0,1.0299110283889377,-2.921103730578082,3.0973478544061446,0.43958814486356346,-0.034428833896768651,0.44093432811256661,-12.221680669852589,-5.8880566479514869,13.566086004641654,2.6270302817586151,-0.0087395902254887581,3.1331711560215605,0.037453574098016196,1.5045245168468069,0.74459034707900762,345.49572724700698,197.18868713125781,381.12881371670147,176.54780098154799,-1,-1,-0.080239823705197819,-0.12616161518187385,0.052719454166796541,-0.20317984708377615,-1.3731343283582089,-0.86567164179104472,-0.066479638935997176,0.038509115950951134,0.066479638935997176,-0.038509115950951162,-0.013760184769200639,-0.16467073113282499,238,275,506,274,367,231
84,3360,465,-88.78558349609375,158.45864868164062,181.63706444102604,61.573256193829401,465,-88.78558349609375,158.45864868164062,181.63706444102604,61.573256193829401,39,-6.2314910888671875,8.7607250213623047,10.750896897029323,5.1378575932069124,39,-6.2314910888671875,8.7607250213623047,10.750896897029323,5.1378575932069124,426,-82.554092407226562,149.69790649414062,170.95216109166145,56.612368981989071,0,0,0,0,0,0,0,0,0,0,0,67,0,1.0200187475742553,-2.6286183342239369,2.8195873088842589,0.50564604297184701,0.05783884267505357,0.50894327040945975,-2.9240732898360875,10.205637010600427,10.61627201029015,2.7194711183581495,0.043767042391645194,2.7256730962877382,-0.16599115999494862,1.5005935634024239,-0.30976336834147344,347.70645241261633,197.5566159828368,356.72372685479951,183.21211667707405,-1,-1,-0.07199084920665548,-0.1247887463326985,-0.038344302780598846,-0.1783129974736043,-1.3731343283582089,-0.86567164179104472,-0.016823273213028317,0.026762125570452891,0.016823273213028317,-0.026762125570452905,-0.055167575993627163,-0.15155087190315139,238,275,506,274,367,231
85,3400,465,-96.184341430664062,156.6661376953125,183.83608524122019,54.25295501639696,465,-96.184341430664062,156.6661376953125,183.83608524122019,54.25295501639696,40,-6.9871673583984375,9.0735855102539062,11.452094206133577,5.028124875316454,40,-6.9871673583984375,9.0735855102539062,11.452094206133577,5.028124875316454,425,-89.197174072265625,147.59254455566406,172.45200802221393,49.736320645809663,0,0,0,0,0,0,0,0,0,0,0,0,1,0.80251525241942545,-1.4354593997789564,1.6445590347505243,-0.426097605019919,-0.097473734854261807,0.4371044474609585,6.0534881592776912,0.85676342874123179,6.1138173400375351,2.7145643665419055,0.031003404259903666,2.8011888360316632,-0.19913020638272894,0.88499778016385999,0.02513600200923749,346.50701933295068,197.30436481660792,375.2806671370293,196.95907500274885,-1,-1,-0.076466345772572095,-0.1257299820275824,0.030898011705333198,-0.12701837685541476,-1.3731343283582089,-0.86567164179104472,-0.053682178738952646,0.00064419741391619212,0.053682178738952646,-0.00064419741391616436,-0.022784167033619449,-0.12637417944149859,238,275,506,274,367,231
86,3440,468,-90.608154296875,169.39529418945312,192.10570870907944,28.167251257960125,468,-90.608154296875,169.39529418945312,192.10570870907944,28.167251257960125,46,-7.624542236328125,10.684980392456055,13.126402793633975,2.6817610409134338,46,-7.624542236328125,10.684980392456055,13.126402793633975,2.6817610409134338,422,-82.983612060546875,158.71028137207031,179.09559816985194,25.486669701477528,0,0,0,0,0,0,0,0,0,0,0,3,0,-2.0011593222069166,-0.58760100915995395,2.0856446434667251,-0.80297092504537204,-0.30508501828695955,0.85897565439968959,-3.9503512994548373,-4.8735043691558104,6.273461582355095,2.7814779268779568,0.01896812880133103,2.3274126835222804,-0.0097874755076801101,1.5508655674208989,0.41173742543803393,346.85425720257649,197.36166851312828,368.83070317335489,184.92564353455651,-1,-1,-0.075170682079938461,-0.12551616226444673,0.0068309819901301904,-0.17191924054269958,-1.3731343283582089,-0.86567164179104472,-0.041000832035034324,0.023201539139126426,0.041000832035034331,-0.023201539139126426,-0.034169850044904138,-0.14871770140357315,238,275,506,274,367,231
87,3480,474,-69.418045043945312,164.42364501953125,178.4768893140847,45.204598116826809,474,-69.418045043945312,164.42364501953125,178.4768893140847,45.204598116826809,53,-6.0027313232421875,11.797664642333984,13.23698131569318,5.4898663579538614,53,-6.0027313232421875,11.797664642333984,13.23698131569318,5.4898663579538614,421,-63.415313720703125,152.6259765625,165.27610455220682,39.74128037936606,0,0,0,0,0,0,0,0,0,0,0,23,2,-2.0260120584455876,1.6155093496059507,2.591253619318489,0.6997658380438736,0.14493876128348404,0.71461841049306551,-6.9441833575143903,0.80076301655387283,6.9902005630353905,2.7525006241445675,-0.020180792460797292,2.781613885016303,0.21214443715662012,1.7084726310399279,-0.021258942774200373,344.90107748285993,196.694194780034,367.37996453811962,187.21206626443723,-1,-1,-0.082458666108731593,-0.12800673589539555,0.0014177781273120255,-0.16338781244612974,-1.3731343283582089,-0.86567164179104472,-0.041938222118021812,0.017690538275367096,0.041938222118021805,-0.017690538275367096,-0.040520443990709781,-0.14569727417076264,238,275,506,274,367,231
88,3520,484,-31.2469482421875,149.66888427734375,152.89586879727935,59.683556857706101,484,-31.2469482421875,149.66888427734375,152.89586879727935,59.683556857706101,63,-2.33428955078125,13.447820663452148,13.648911616068775,6.1182816629037076,63,-2.33428955078125,13.447820663452148,13.648911616068775,6.1182816629037076,421,-28.91265869140625,136.22105407714844,139.25558303527779,53.566477611456406,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1243766333985548,0.70252960665049358,1.3258094365153559,-0.009119768600299949,0.26587764250075452,0.26603400339257771,6.4821439184465532,-5.5445224085474365,8.529942468641762,2.7411163419563622,0.015527597719374731,2.7517015578355206,-1.507815448571431,1.5083476818724981,-0.068322726665253963,348.25378887866424,197.65154603569525,354.94233645832611,186.52716956766426,-1,-1,-0.069948548960208065,-0.12443452971755505,-0.044991281871917498,-0.16594339713558112,-1.3731343283582089,-0.86567164179104472,-0.012478633544145287,0.020754433709013045,0.01247863354414528,-0.020754433709013032,-0.057469915416062778,-0.14518896342656809,238,275,506,274,367,231
89,3560,486,0.652801513671875,129.78672790527344,129.78836962599436,30.557640451524396,486,0.652801513671875,129.78672790527344,129.78836962599436,30.557640451524396,68,0.345123291015625,12.736347198486328,12.741022331288491,2.5164998589153429,68,0.345123291015625,12.736347198486328,12.741022331288491,2.5164998589153429,418,0.30767822265625,117.0504150390625,117.05081941919708,28.050387904566652,0,0,0,0,0,0,0,0,0,0,0,102,1,0.3153793698929519,0.39823363973498971,0.50799033334370935,-0.42534139846608809,-0.1601967763654244,0.45450886944806845,4.8543872929847112,-0.020368989811103688,4.8544300268968099,2.783555819583317,0.0014293597198444807,-0.23401701212655901,0.050096690249674669,1.5718271777094199,0.059019273991361088,344.88283794565933,197.22595006503551,380.34425237501273,176.12302144734235,-1,-1,-0.082526724083360703,-0.12602257438419587,0.049791986473928095,-0.2047648453457375,-1.3731343283582089,-0.86567164179104472,-0.066159355278644402,0.039371135480770814,0.066159355278644402,-0.039371135480770814,-0.016367368804716304,-0.16539370986496668,238,275,506,274,367,231
